Dataset,# Training,% Training,% Defect Training,%Defect Testing,Classifier,Balancing,FeatureSelection,TP,FP,TN,FN,Precision,Recall,ROC Area,Kappa
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,IBk,Under sampling,False,0.7816125150421179,0.4101190476190476,0.5898809523809524,0.21838748495788207,0.9592957996100904,0.7816125150421179,0.6572754999713484,0.1809844197676239
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,NB,Under sampling,False,0.6578018451664661,0.39732142857142855,0.6026785714285714,0.3421981548335339,0.9534302325581395,0.6578018451664661,0.6011361773282652,0.09430423200327294
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,RF,Over sampling,False,0.9641395908543923,0.44345238095238093,0.5565476190476191,0.0358604091456077,0.9641395908543923,0.9641395908543923,0.7171197209328978,0.5206872099020118
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,IBk,Over sampling,False,0.9632972322503008,0.43005952380952384,0.5699404761904762,0.036702767749699154,0.9651555341210514,0.9632972322503008,0.7141197137699845,0.5274661389472256
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,NB,Over sampling,False,0.655435218612114,0.39880952380952384,0.6011904761904762,0.3445647813878861,0.9531031264582361,0.655435218612114,0.6358235201421122,0.09248124890858209
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,RF,Smote,False,0.9759326113116726,0.43154761904761907,0.5684523809523809,0.024067388688327317,0.9654761904761905,0.9759326113116726,0.808236992149447,0.5800889591097221
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,IBk,Smote,False,0.9691937424789411,0.42410714285714285,0.5758928571428571,0.030806257521058963,0.9658232401966663,0.9691937424789411,0.760626719099192,0.5561157628596628
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,NB,Smote,False,0.6592860008022463,0.37202380952380953,0.6279761904761905,0.3407139991977537,0.956359827766787,0.6592860008022463,0.6839666542509503,0.10388026963628537
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,RF,No sampling,True,1.0,0.49107142857142855,0.5089285714285714,0.0,0.9618055555555556,1.0,0.7544642857142857,0.657258819856385
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,IBk,No sampling,True,1.0,0.49107142857142855,0.5089285714285714,0.0,0.9618055555555556,1.0,0.7544642857142857,0.657258819856385
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,NB,No sampling,True,1.0,0.49107142857142855,0.5089285714285714,0.0,0.9618055555555556,1.0,0.7544642857142857,0.657258819856385
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,RF,Under sampling,True,1.0,0.49107142857142855,0.5089285714285714,0.0,0.9618055555555556,1.0,0.7544642857142857,0.657258819856385
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,IBk,Under sampling,True,1.0,0.49107142857142855,0.5089285714285714,0.0,0.9618055555555556,1.0,0.7544642857142857,0.657258819856385
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,NB,Under sampling,True,1.0,0.49107142857142855,0.5089285714285714,0.0,0.9618055555555556,1.0,0.7544642857142857,0.657258819856385
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,RF,Over sampling,True,1.0,0.49107142857142855,0.5089285714285714,0.0,0.9618055555555556,1.0,0.7544642857142857,0.657258819856385
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,IBk,Over sampling,True,1.0,0.49107142857142855,0.5089285714285714,0.0,0.9618055555555556,1.0,0.7544642857142857,0.657258819856385
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,NB,Over sampling,True,1.0,0.49107142857142855,0.5089285714285714,0.0,0.9618055555555556,1.0,0.7544642857142857,0.657258819856385
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,RF,Smote,True,1.0,0.49107142857142855,0.5089285714285714,0.0,0.9618055555555556,1.0,0.7544642857142857,0.657258819856385
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,IBk,Smote,True,1.0,0.49107142857142855,0.5089285714285714,0.0,0.9618055555555556,1.0,0.7544642857142857,0.657258819856385
AVRO,6,0.8350687988099665,0.07481629926519706,0.08793686583990981,NB,Smote,True,1.0,0.49107142857142855,0.5089285714285714,0.0,0.9618055555555556,1.0,0.7544642857142857,0.657258819856385
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,RF,No sampling,False,1.0,0.48792270531400966,0.5120772946859904,0.0,0.9608981804103756,1.0,0.7614240405314399,0.6595660670391207
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,IBk,No sampling,False,0.9925463336019339,0.46859903381642515,0.5314009661835749,0.007453666398066076,0.9621167740675649,0.9925463336019339,0.7380969064218897,0.6341649582047697
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,NB,No sampling,False,0.9768331990330379,0.4420289855072464,0.5579710144927537,0.023166800966962126,0.9636327503974563,0.9768331990330379,0.7792231820043659,0.5783394618805763
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,RF,Under sampling,False,0.9812147461724415,0.44806763285024154,0.5519323671497585,0.01878525382755842,0.9633127317676143,0.9812147461724415,0.7808560098895624,0.5937851286338856
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,IBk,Under sampling,False,0.9765108783239324,0.4280193236714976,0.5719806763285025,0.023489121676067686,0.9647335111252637,0.9765108783239324,0.7799500558611374,0.5879327008586865
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,NB,Under sampling,False,0.9687416062315337,0.41545893719806765,0.5845410628019324,0.03125839376846629,0.9654676258992806,0.9687416062315337,0.7877460942078727,0.5637886285378957
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,RF,Over sampling,False,0.999798549556809,0.4855072463768116,0.5144927536231884,2.01450443190975E-4,0.9610766847405112,0.999798549556809,0.7045354572243827,0.660534117952923
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,IBk,Over sampling,False,0.9920427074939565,0.463768115942029,0.5362318840579711,0.007957292506043514,0.9624743476986221,0.9920427074939565,0.7129291648662641,0.6355704110596295
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,NB,Over sampling,False,0.9745500940102069,0.4243156199677939,0.5756843800322061,0.025449905989793176,0.9649601063829787,0.9745500940102069,0.7667327949643228,0.5820198648454825
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,RF,Smote,False,1.0,0.48792270531400966,0.5120772946859904,0.0,0.9608981804103756,1.0,0.7056458676383001,0.6595660670391207
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,IBk,Smote,False,0.9924456083803385,0.4673913043478261,0.532608695652174,0.007554391619661563,0.96220703125,0.9924456083803385,0.7110170279149977,0.6346544751311031
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,NB,Smote,False,0.9791834542035992,0.428341384863124,0.571658615136876,0.020816545796400753,0.9648008468969168,0.9791834542035992,0.7631467499977292,0.5999924384805018
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,RF,No sampling,True,1.0,0.48792270531400966,0.5120772946859904,0.0,0.9608981804103756,1.0,0.7560386473429952,0.6595660670391207
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,IBk,No sampling,True,1.0,0.48792270531400966,0.5120772946859904,0.0,0.9608981804103756,1.0,0.7560386473429952,0.6595660670391207
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,NB,No sampling,True,1.0,0.48792270531400966,0.5120772946859904,0.0,0.9608981804103756,1.0,0.7560386473429952,0.6595660670391207
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,RF,Under sampling,True,1.0,0.48792270531400966,0.5120772946859904,0.0,0.9608981804103756,1.0,0.7560386473429952,0.6595660670391207
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,IBk,Under sampling,True,1.0,0.48792270531400966,0.5120772946859904,0.0,0.9608981804103756,1.0,0.7560386473429952,0.6595660670391207
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,NB,Under sampling,True,1.0,0.48792270531400966,0.5120772946859904,0.0,0.9608981804103756,1.0,0.7560386473429952,0.6595660670391207
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,RF,Over sampling,True,1.0,0.48792270531400966,0.5120772946859904,0.0,0.9608981804103756,1.0,0.7560386473429952,0.6595660670391207
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,IBk,Over sampling,True,1.0,0.48792270531400966,0.5120772946859904,0.0,0.9608981804103756,1.0,0.7560386473429952,0.6595660670391207
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,NB,Over sampling,True,1.0,0.48792270531400966,0.5120772946859904,0.0,0.9608981804103756,1.0,0.7560386473429952,0.6595660670391207
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,RF,Smote,True,1.0,0.48792270531400966,0.5120772946859904,0.0,0.9608981804103756,1.0,0.7560386473429952,0.6595660670391207
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,IBk,Smote,True,1.0,0.48792270531400966,0.5120772946859904,0.0,0.9608981804103756,1.0,0.7560386473429952,0.6595660670391207
AVRO,7,0.8681194511702987,0.07698029007065824,0.12239902080783353,NB,Smote,True,1.0,0.48792270531400966,0.5120772946859904,0.0,0.9608981804103756,1.0,0.7560386473429952,0.6595660670391207
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,RF,No sampling,False,0.9730681218095406,0.3735408560311284,0.6264591439688716,0.026931878190459425,0.9664335664335665,0.9730681218095406,0.8334788225068612,0.620953418029974
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,IBk,No sampling,False,0.979757085020243,0.4581712062256809,0.541828793774319,0.020242914979757085,0.9594070499008877,0.979757085020243,0.7238770165004929,0.5838293057070373
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,NB,No sampling,False,0.9587513935340022,0.40142671854734113,0.5985732814526589,0.04124860646599777,0.9635002063800931,0.9587513935340022,0.7763459831860405,0.5438518339297383
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,RF,Under sampling,False,0.9482485477908819,0.3730544747081712,0.6269455252918288,0.051751452209118115,0.9656285010082903,0.9482485477908819,0.7856301608988114,0.5274756291568812
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,IBk,Under sampling,False,0.9419468403450096,0.3560311284046693,0.6439688715953308,0.05805315965499032,0.9669328900292725,0.9419468403450096,0.790777853956495,0.5185639536339282
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,NB,Under sampling,False,0.9377457020477615,0.3446822308690013,0.6553177691309987,0.062254297952238455,0.967814212613922,0.9377457020477615,0.799429052500378,0.5129604096893036
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,RF,Over sampling,False,0.9672592853370885,0.4688715953307393,0.5311284046692607,0.03274071466291146,0.9579846582984658,0.9672592853370885,0.7771072186145778,0.5238803624914349
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,IBk,Over sampling,False,0.9768526667840169,0.5058365758754864,0.49416342412451364,0.023147333215983102,0.9552457182201567,0.9768526667840169,0.6955849657914942,0.5314351505576054
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,NB,Over sampling,False,0.9568151147098516,0.43320363164721143,0.5667963683527886,0.043184885290148446,0.9606480117820324,0.9568151147098516,0.7639087231328281,0.5133172481865043
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,RF,Smote,False,0.9683154374229889,0.35992217898832685,0.6400778210116731,0.03168456257701109,0.96746394653535,0.9683154374229889,0.8327361941676021,0.6110965969200067
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,IBk,Smote,False,0.9773807428269671,0.45136186770428016,0.5486381322957199,0.022619257173032918,0.9598928170109776,0.9773807428269671,0.7237210251661453,0.5790427599203698
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,NB,Smote,False,0.9571671654051517,0.3968871595330739,0.603112840466926,0.042832834594848324,0.9638404726735599,0.9571671654051517,0.7757573865388021,0.5414378780699961
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,RF,No sampling,True,0.9757085020242915,0.377431906614786,0.622568093385214,0.024291497975708502,0.966184416942653,0.9757085020242915,0.8331486893645759,0.629464018695966
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,IBk,No sampling,True,0.9850378454497447,0.4892996108949416,0.5107003891050583,0.014962154550255237,0.9569901667379221,0.9850378454497447,0.6980026174352765,0.5813821442287661
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,NB,No sampling,True,0.9622719004870035,0.42217898832684825,0.5778210116731517,0.037728099512996535,0.9618204210896721,0.9622719004870035,0.7665072849608372,0.5413701848426339
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,RF,Under sampling,True,0.9508889280056328,0.38861867704280156,0.6113813229571985,0.04911107199436719,0.9643415004239746,0.9508889280056328,0.7759930513651553,0.5254290397020812
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,IBk,Under sampling,True,0.9440591445168104,0.36848249027237356,0.6315175097276264,0.055940855483189576,0.9658898534020098,0.9440591445168104,0.7821159342665188,0.5168603394953998
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,NB,Under sampling,True,0.9395059555242622,0.3550583657587549,0.6449416342412452,0.06049404447573784,0.9669374075304206,0.9395059555242622,0.7943961630431549,0.5115102201851455
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,RF,Over sampling,True,0.974300299243091,0.4805447470817121,0.519455252918288,0.025699700756908996,0.9572812175717744,0.974300299243091,0.7781027549679216,0.5422070358002645
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,IBk,Over sampling,True,0.9843337440591445,0.5408560311284046,0.4591439688715953,0.015666255940855484,0.9526405451448041,0.9843337440591445,0.6700154005056106,0.5325254112003587
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,NB,Over sampling,True,0.9618024995599367,0.4565499351491569,0.543450064850843,0.03819750044006337,0.9588207767898924,0.9618024995599367,0.7544405304869738,0.5132753574045482
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,RF,Smote,True,0.9690195388135892,0.3638132295719844,0.6361867704280155,0.030980461186410842,0.9671468728039353,0.9690195388135892,0.8354174985633729,0.6111542146595907
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,IBk,Smote,True,0.9816933638443935,0.48249027237354086,0.5175097276264592,0.018306636155606407,0.9574248927038627,0.9816933638443935,0.6985698197349757,0.5720895914851198
AVRO,8,0.8974358974358975,0.08297013720742534,0.07768361581920905,NB,Smote,True,0.960042246083436,0.4176394293125811,0.582360570687419,0.03995775391656398,0.962131012583794,0.960042246083436,0.7666530975704773,0.5365480493533455
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,RF,No sampling,False,1.0,0.44815465729349735,0.5518453427065027,0.0,0.9612991349218394,1.0,0.8105155983025744,0.6932276429296043
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,IBk,No sampling,False,0.9786864540574677,0.421792618629174,0.5782073813708261,0.021313545942532364,0.9627271315421649,0.9786864540574677,0.7755573527640879,0.6079484555490142
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,NB,No sampling,False,0.9662140827281339,0.44639718804920914,0.5536028119507909,0.03378591727186612,0.9601506118606841,0.9662140827281339,0.7566925554717608,0.5369963878138444
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,RF,Under sampling,False,0.9746605620461004,0.4468365553602812,0.5531634446397188,0.02533943795389959,0.9604449457430672,0.9746605620461004,0.7680162534690179,0.5706087247806032
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,IBk,Under sampling,False,0.9710451531417745,0.4358523725834798,0.5641476274165202,0.02895484685822545,0.9612415215828463,0.9710451531417745,0.7638908215932871,0.5643509863622789
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,NB,Under sampling,False,0.9661614566887696,0.44639718804920914,0.5536028119507909,0.033838543311230394,0.9601485277966634,0.9661614566887696,0.7587398533019094,0.5367941843825372
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,RF,Over sampling,False,1.0,0.44815465729349735,0.5518453427065027,0.0,0.9612991349218394,1.0,0.8142835857255984,0.6932276429296043
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,IBk,Over sampling,False,0.9782917587622355,0.4015817223198594,0.5984182776801406,0.021708241237764447,0.9644357976653697,0.9782917587622355,0.7967733347465599,0.6219785001130401
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,NB,Over sampling,False,0.965477318177034,0.43409490333919154,0.5659050966608085,0.034522681822966,0.9611777649709227,0.965477318177034,0.767159695889934,0.5437032048119425
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,RF,Smote,False,1.0,0.44815465729349735,0.5518453427065027,0.0,0.9612991349218394,1.0,0.8170959804619586,0.6932276429296043
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,IBk,Smote,False,0.9786864540574677,0.4191564147627416,0.5808435852372583,0.021313545942532364,0.9629514563106796,0.9786864540574677,0.781621682964091,0.6100274003392165
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,NB,Smote,False,0.9657930744132197,0.38898652606912715,0.6110134739308729,0.03420692558678034,0.9650820361800589,0.9657930744132197,0.794063687188109,0.5789674745582976
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,RF,No sampling,True,1.0,0.44815465729349735,0.5518453427065027,0.0,0.9612991349218394,1.0,0.7759226713532513,0.6932276429296043
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,IBk,No sampling,True,1.0,0.44815465729349735,0.5518453427065027,0.0,0.9612991349218394,1.0,0.7759226713532513,0.6932276429296043
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,NB,No sampling,True,1.0,0.44815465729349735,0.5518453427065027,0.0,0.9612991349218394,1.0,0.7759226713532513,0.6932276429296043
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,RF,Under sampling,True,1.0,0.44815465729349735,0.5518453427065027,0.0,0.9612991349218394,1.0,0.7759226713532513,0.6932276429296043
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,IBk,Under sampling,True,1.0,0.44815465729349735,0.5518453427065027,0.0,0.9612991349218394,1.0,0.7759226713532513,0.6932276429296043
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,NB,Under sampling,True,1.0,0.44815465729349735,0.5518453427065027,0.0,0.9612991349218394,1.0,0.7759226713532513,0.6932276429296043
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,RF,Over sampling,True,1.0,0.44815465729349735,0.5518453427065027,0.0,0.9612991349218394,1.0,0.7759226713532513,0.6932276429296043
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,IBk,Over sampling,True,1.0,0.44815465729349735,0.5518453427065027,0.0,0.9612991349218394,1.0,0.7759226713532513,0.6932276429296043
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,NB,Over sampling,True,1.0,0.44815465729349735,0.5518453427065027,0.0,0.9612991349218394,1.0,0.7759226713532513,0.6932276429296043
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,RF,Smote,True,1.0,0.44815465729349735,0.5518453427065027,0.0,0.9612991349218394,1.0,0.7759226713532513,0.6932276429296043
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,IBk,Smote,True,1.0,0.44815465729349735,0.5518453427065027,0.0,0.9612991349218394,1.0,0.7759226713532513,0.6932276429296043
AVRO,9,0.8992965085982283,0.082427929885557,0.38809831824062097,NB,Smote,True,1.0,0.44815465729349735,0.5518453427065027,0.0,0.9612991349218394,1.0,0.7759226713532513,0.6932276429296043
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,RF,No sampling,False,1.0,0.2945914844649022,0.7054085155350979,0.0,0.9637547784227666,1.0,0.8863433076659223,0.8094110065935122
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,IBk,No sampling,False,0.9930218892316732,0.2744533947065593,0.7255466052934407,0.006978110768326723,0.9659188339525578,0.9930218892316732,0.8674805795428554,0.7947595117912484
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,NB,No sampling,False,0.9707164193722149,0.25431530494821636,0.7456846950517837,0.029283580627785123,0.9676364346382895,0.9707164193722149,0.8624882265894032,0.7242775879765263
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,RF,Under sampling,False,0.9590495078595563,0.2422324510932106,0.7577675489067894,0.04095049214044366,0.9687627527360415,0.9590495078595563,0.8647223535205332,0.6930750411833373
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,IBk,Under sampling,False,0.9569854561480828,0.23889528193325663,0.7611047180667434,0.04301454385191714,0.9691154155137017,0.9569854561480828,0.8634171112354219,0.688641388863841
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,NB,Under sampling,False,0.9516429166054552,0.2336018411967779,0.766398158803222,0.04835708339454483,0.9696145690407884,0.9516429166054552,0.8636056076174959,0.6752786510143782
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,RF,Over sampling,False,1.0,0.2945914844649022,0.7054085155350979,0.0,0.9637547784227666,1.0,0.819953922745539,0.8094110065935122
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,IBk,Over sampling,False,0.9929484354341119,0.27387802071346373,0.7261219792865362,0.007051564565888057,0.9659854223238531,0.9929484354341119,0.8347823341672749,0.7948733857044057
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,NB,Over sampling,False,0.9708633269673376,0.2539317222861527,0.7460682777138473,0.029136673032662454,0.9676884029675907,0.9708633269673376,0.8483994200559241,0.725059192704181
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,RF,Smote,False,1.0,0.2945914844649022,0.7054085155350979,0.0,0.9637547784227666,1.0,0.8870139433734616,0.8094110065935122
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,IBk,Smote,False,0.9930218892316732,0.2744533947065593,0.7255466052934407,0.006978110768326723,0.9659188339525578,0.9930218892316732,0.8675530401504036,0.7947595117912484
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,NB,Smote,False,0.9709122961657117,0.252397391637898,0.747602608362102,0.02908770383428823,0.9678789358066878,0.9709122961657117,0.8647092718227607,0.726291768667428
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,RF,No sampling,True,1.0,0.2945914844649022,0.7054085155350979,0.0,0.9637547784227666,1.0,0.8527042577675489,0.8094110065935122
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,IBk,No sampling,True,1.0,0.2945914844649022,0.7054085155350979,0.0,0.9637547784227666,1.0,0.8527042577675489,0.8094110065935122
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,NB,No sampling,True,1.0,0.2945914844649022,0.7054085155350979,0.0,0.9637547784227666,1.0,0.8527042577675489,0.8094110065935122
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,RF,Under sampling,True,1.0,0.2945914844649022,0.7054085155350979,0.0,0.9637547784227666,1.0,0.8527042577675489,0.8094110065935122
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,IBk,Under sampling,True,1.0,0.2945914844649022,0.7054085155350979,0.0,0.9637547784227666,1.0,0.8527042577675489,0.8094110065935122
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,NB,Under sampling,True,1.0,0.2945914844649022,0.7054085155350979,0.0,0.9637547784227666,1.0,0.8527042577675489,0.8094110065935122
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,RF,Over sampling,True,1.0,0.2945914844649022,0.7054085155350979,0.0,0.9637547784227666,1.0,0.8527042577675489,0.8094110065935122
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,IBk,Over sampling,True,1.0,0.2945914844649022,0.7054085155350979,0.0,0.9637547784227666,1.0,0.8527042577675489,0.8094110065935122
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,NB,Over sampling,True,1.0,0.2945914844649022,0.7054085155350979,0.0,0.9637547784227666,1.0,0.8527042577675489,0.8094110065935122
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,RF,Smote,True,1.0,0.2945914844649022,0.7054085155350979,0.0,0.9637547784227666,1.0,0.8527042577675489,0.8094110065935122
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,IBk,Smote,True,1.0,0.2945914844649022,0.7054085155350979,0.0,0.9637547784227666,1.0,0.8527042577675489,0.8094110065935122
AVRO,10,0.9209358128374325,0.11321000521104742,0.04400606980273141,NB,Smote,True,1.0,0.2945914844649022,0.7054085155350979,0.0,0.9637547784227666,1.0,0.8527042577675489,0.8094110065935122
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,RF,No sampling,False,1.0,0.29175946547884185,0.7082405345211581,0.0,0.9659696064423952,1.0,0.8798524532576988,0.8124494466246533
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,IBk,No sampling,False,0.999663842947425,0.39198218262806234,0.6080178173719376,3.36157052574963E-4,0.9547935529441983,0.999663842947425,0.751993153027375,0.733119712226148
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,NB,No sampling,False,0.9814889516382054,0.3771343726800297,0.6228656273199703,0.01851104836179463,0.9556602950161474,0.9814889516382054,0.7882562947217403,0.67031479780563
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,RF,Under sampling,False,0.9683676213526959,0.3343541202672606,0.6656458797327395,0.03163237864730402,0.9599773393761664,0.9683676213526959,0.8021849806002193,0.6548518665242476
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,IBk,Under sampling,False,0.9650396665322039,0.31247216035634745,0.6875278396436526,0.03496033346779615,0.9623739540871058,0.9650396665322039,0.8112407174984045,0.6592156739185335
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,NB,Under sampling,False,0.9594818699296311,0.29825538233110616,0.7017446176688938,0.04051813007036888,0.9638234168523896,0.9594818699296311,0.8265647619996421,0.6505571493306199
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,RF,Over sampling,False,1.0,0.29398663697104677,0.7060133630289532,0.0,0.9657187378262563,1.0,0.8311805057059852,0.810805261588526
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,IBk,Over sampling,False,0.999663842947425,0.3925389755011136,0.6074610244988864,3.36157052574963E-4,0.9547322460511108,0.999663842947425,0.7287211837040644,0.7326643478317438
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,NB,Over sampling,False,0.9809959212944288,0.37861915367483295,0.621380846325167,0.019004078705571244,0.9554721264242372,0.9809959212944288,0.7786693551244959,0.6672756976192835
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,RF,Smote,False,1.0,0.29175946547884185,0.7082405345211581,0.0,0.9659696064423952,1.0,0.878397544571131,0.8124494466246533
AVRO,11,0.9263169593242943,0.10773845230953809,0.05731523378582202,IBk,Smote,False,0.9993949173053651,0.38919821826280626,0.6108017817371938,6.050826946349334E-4,0.95508866615266,0.9993949173053651,0.7541736630757008,0.7342025603876874
