Version Number,File Name,LOC_Touched,NumberRevisions,NumberBugFix,LOC_Added,MAX_LOC_Added,Chg_Set_Size,Max_Chg_Set,AVG_Chg_Set,Avg_LOC_Added,Buggy
31,lang/java/avro/src/main/java/org/apache/avro/UnresolvedUnionException.java,6,1,0,6,6,3,3,3,6,No
31,lang/java/avro/src/main/java/org/apache/avro/ValidateAll.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/ValidateCanBeRead.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/ValidateCanRead.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/ValidateLatest.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/ValidateMutualRead.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/data/ErrorBuilder.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/data/Json.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilder.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilderBase.java,9,3,0,0,0,13,10,4,0,No
31,lang/java/avro/src/main/java/org/apache/avro/data/TimeConversions.java,5,1,1,0,0,21,21,21,0,Yes
31,lang/java/avro/src/main/java/org/apache/avro/file/BZip2Codec.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,32,3,0,1,1,3,1,1,0,No
31,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,5,1,0,0,0,19,19,19,0,No
31,lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/file/SeekableByteArrayInput.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/file/SnappyCodec.java,4,1,1,1,1,21,21,21,1,Yes
31,lang/java/avro/src/main/java/org/apache/avro/file/Syncable.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/file/SyncableFileOutputStream.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/file/XZCodec.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/file/ZstandardCodec.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/file/ZstandardLoader.java,6,2,2,0,0,4,2,2,0,Yes
31,lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,196,9,5,153,64,89,21,9,17,Yes
31,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,103,6,3,30,9,57,18,9,5,Yes
31,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,28,3,0,23,18,6,3,2,7,No
31,lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java,5,1,1,5,5,10,10,10,5,Yes
31,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecordBuilder.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/generic/IndexedRecord.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,20,2,0,0,0,3,2,1,0,No
31,lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java,5,3,3,1,1,56,21,18,0,Yes
31,lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java,3,1,0,1,1,10,10,10,1,No
31,lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/io/DatumWriter.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,3,1,1,1,1,21,21,21,1,Yes
31,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java,3,1,0,1,1,10,10,10,1,No
31,lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.java,1230,4,2,1228,613,24,9,6,307,Yes
31,lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,12,1,0,3,3,10,10,10,3,No
31,lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java,7,1,0,3,3,10,10,10,3,No
31,lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,2,1,0,0,0,1,1,1,0,No
31,lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/io/ReflectionUtils.java,146,2,0,146,73,18,9,9,73,No
31,lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,23,3,2,5,3,45,18,15,1,Yes
31,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,4,1,0,1,1,10,10,10,1,No
31,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,10,2,2,0,0,35,18,17,0,Yes
31,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,38,6,4,8,4,57,18,9,1,Yes
31,lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/message/BadHeaderException.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/message/BinaryMessageDecoder.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/message/BinaryMessageEncoder.java,4,1,0,0,0,8,8,8,0,No
31,lang/java/avro/src/main/java/org/apache/avro/message/MessageDecoder.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/message/MessageEncoder.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/message/MissingSchemaException.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/message/RawMessageDecoder.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/message/RawMessageEncoder.java,4,1,0,0,0,8,8,8,0,No
31,lang/java/avro/src/main/java/org/apache/avro/message/SchemaStore.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/ArrayAccessor.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroAlias.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroAliases.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroDefault.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroDoc.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroEncode.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroIgnore.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroMeta.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroName.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/AvroSchema.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/CustomEncoding.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/DateAsLongEncoding.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccess.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccessReflect.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccessUnsafe.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccessor.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/MapEntry.java,4,1,0,0,0,8,8,8,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/Nullable.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,203,6,3,149,142,46,18,7,24,Yes
31,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,22,2,2,0,0,35,18,17,0,Yes
31,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,3,1,0,0,0,2,2,2,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectionUtil.java,98,2,2,94,47,6,3,3,47,Yes
31,lang/java/avro/src/main/java/org/apache/avro/reflect/Stringable.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/reflect/Union.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/specific/AvroGenerated.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/specific/ExternalizableInput.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/specific/ExternalizableOutput.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/specific/FixedSize.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,90,5,2,66,26,26,9,5,13,Yes
31,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,14,2,2,0,0,35,18,17,0,Yes
31,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumWriter.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificErrorBuilderBase.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificExceptionBase.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificFixed.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecord.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java,3,1,1,1,1,10,10,10,1,Yes
31,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBuilderBase.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java,5,1,1,2,2,21,21,21,2,Yes
31,lang/java/avro/src/main/java/org/apache/avro/util/ClassUtils.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/util/RandomData.java,2,1,1,1,1,21,21,21,1,Yes
31,lang/java/avro/src/main/java/org/apache/avro/util/ReusableByteArrayInputStream.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/util/ReusableByteBufferInputStream.java,5,1,1,1,1,21,21,21,1,Yes
31,lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,39,5,0,27,10,23,9,4,5,No
31,lang/java/avro/src/main/java/org/apache/avro/util/WeakIdentityHashMap.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/util/internal/Accessor.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/main/java/org/apache/avro/util/internal/JacksonUtils.java,46,5,3,31,17,43,18,8,6,Yes
31,lang/java/avro/src/test/java/NoPackage.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/BarRecord.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/ByteBufferRecord.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/FooBarSpecificRecord.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/FooRecord.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/GenerateBlockingData.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestCircularReferences.java,26,1,1,24,24,11,11,11,24,Yes
31,lang/java/avro/src/test/java/org/apache/avro/TestDataFile.java,22,1,0,0,0,26,26,26,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestDataFileConcat.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestDataFileCorruption.java,13,1,0,4,4,26,26,26,4,No
31,lang/java/avro/src/test/java/org/apache/avro/TestDataFileCustomSync.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestDataFileDeflate.java,7,1,0,0,0,26,26,26,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestDataFileMeta.java,13,1,0,0,0,26,26,26,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestDataFileReader.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestDataFileReflect.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestDecimalConversion.java,211,1,1,211,211,2,2,2,211,Yes
31,lang/java/avro/src/test/java/org/apache/avro/TestFixed.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestLogicalType.java,22,2,2,20,10,6,5,3,10,Yes
31,lang/java/avro/src/test/java/org/apache/avro/TestNestedRecords.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestProtocol.java,1,1,0,0,0,19,19,19,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestReadingWritingDataInEvolvedSchemas.java,2,1,1,1,1,10,10,10,1,Yes
31,lang/java/avro/src/test/java/org/apache/avro/TestSchema.java,156,3,1,155,140,24,19,8,51,Yes
31,lang/java/avro/src/test/java/org/apache/avro/TestSchemaBuilder.java,17,2,1,0,0,36,26,18,0,Yes
31,lang/java/avro/src/test/java/org/apache/avro/TestSchemaCompatibility.java,48,2,2,4,2,35,18,17,2,Yes
31,lang/java/avro/src/test/java/org/apache/avro/TestSchemaCompatibilityEnumDefaults.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestSchemaCompatibilityFixedSizeMismatch.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestSchemaCompatibilityMissingEnumSymbols.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestSchemaCompatibilityMissingUnionBranch.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestSchemaCompatibilityMultiple.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestSchemaCompatibilityNameMismatch.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestSchemaCompatibilityReaderFieldMissingDefaultValue.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestSchemaCompatibilityTypeMismatch.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestSchemaNormalization.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestSchemaValidation.java,1,1,0,0,0,19,19,19,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestSchemas.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TestUnionSelfReference.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/TypeEnum.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/data/RecordBuilderBaseTest.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/data/TestTimeConversions.java,43,1,0,42,42,39,39,39,42,No
31,lang/java/avro/src/test/java/org/apache/avro/file/TestAllCodecs.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/file/TestCustomCodec.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/file/TestIOExceptionDuringWrite.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/file/TestSeekableByteArrayInput.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/file/TestZstandardCodec.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/file/codec/CustomCodec.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericConcreteEnum.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericData.java,5,2,1,0,0,29,19,14,0,Yes
31,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericDatumWriter.java,77,3,0,57,28,5,3,1,19,No
31,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericLogicalTypes.java,82,2,2,82,41,4,2,2,41,Yes
31,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericRecordBuilder.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/io/LegacyBinaryEncoder.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/io/TestBinaryData.java,41,1,0,41,41,2,2,2,41,No
31,lang/java/avro/src/test/java/org/apache/avro/io/TestBinaryDecoder.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/io/TestBinaryEncoderFidelity.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/io/TestBlockingIO.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/io/TestBlockingIO2.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/io/TestEncoders.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/io/TestJsonDecoder.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/io/TestResolvingIO.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/io/TestResolvingIOResolving.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/io/TestValidatingIO.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/io/parsing/SymbolTest.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/io/parsing/TestResolvingGrammarGenerator.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/io/parsing/TestResolvingGrammarGenerator2.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/message/TestBinaryMessageEncoding.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/reflect/TestByteBuffer.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/reflect/TestNonStringMapKeys.java,16,1,0,0,0,26,26,26,0,No
31,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflect.java,4,1,1,0,0,2,2,2,0,Yes
31,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectAllowNulls.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectData.java,73,2,0,63,48,5,3,2,31,No
31,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectDatumReader.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectLogicalTypes.java,5,1,1,5,5,11,11,11,5,Yes
31,lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectionUtil.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/specific/TestRecordWithLogicalTypes.java,207,1,0,102,102,39,39,39,102,No
31,lang/java/avro/src/test/java/org/apache/avro/specific/TestRecordWithoutLogicalTypes.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/specific/TestSpecificData.java,0,0,0,0,0,0,0,0,0,No
31,lang/java/avro/src/test/java/org/apache/avro/specific/TestSpecificToFromByteArray.java,33,1,0,5,5,39,39,39,5,No
